CAS,SMILES,pEC50,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1563-66-2,O=C(Oc2cccc1c2(OC(C)(C)C1))NC,7.3718143089999995,11.153530801209373,-0.4845313681027965,11.153530801209373,0.2316592261904762,0.7897378652008402,221.25599999999994,206.13599999999997,221.10519334,86.0,0.0,0.41197166249805794,-0.4833023344697145,0.4833023344697145,0.41197166249805794,1.5,2.25,2.9375,2.2980827540382793,426.2720914064313,11.759148545064338,9.663902460147014,9.663902460147014,7.515968531476429,5.221744443202498,5.221744443202498,4.422447704273896,4.422447704273896,2.4617588457214175,2.4617588457214175,1.8186273661818761,1.8186273661818761,-1.71,4481.112002117353,10.796107985957985,3.7007501860628977,1.957374255004941,94.55369939501294,14.790514511606428,5.601050810983688,11.49902366656781,0.0,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,12.13273413692322,19.913841467842857,19.031945097300195,0.0,14.268263091671919,6.093240070938415,0.0,5.316788604006331,0.0,25.869346833290944,7.04767198267719,23.762552697081826,0.0,11.49902366656781,14.790514511606428,4.794537184071822,11.49902366656781,0.0,18.741962864599294,6.4208216229260096,0.0,19.410925891078243,18.19910120538483,0.0,0.0,0.0,47.56,6.093240070938415,4.794537184071822,0.0,5.601050810983688,11.49902366656781,11.984273114623004,7.04767198267719,6.06636706846161,25.98020853630447,5.316788604006331,9.473725907600098,10.890473356009071,0.0,11.153530801209373,2.40864559712774,0.8437139786470145,1.1514120370370373,5.581481953892668,0.3421327003023432,4.021174886621315,1.5241013558201058,0.4166666666666667,16.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,2.1182999999999996,59.93670000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55285-14-8,O=C(Oc2cccc1c2(OC(C)(C)C1))N(C)SN(CCCC)CCCC,8.404388936,12.557380165028976,-0.3799045729402868,12.557380165028976,0.2613091804225669,0.5441258405220312,380.55400000000026,348.2980000000002,380.213363884,146.0,0.0,0.425701920281289,-0.4833023287748294,0.4833023287748294,0.425701920281289,1.2307692307692308,1.8846153846153846,2.5,1.9767801305443369,598.7191320277816,19.15648977056287,16.70921862873008,17.525715209657807,12.358503786577526,9.554382302529316,10.284679045869536,7.366141543656002,8.593561196841033,4.269438035757679,5.259546687881942,2.8949950422042243,3.7668378759423677,-1.4,533190.9402239735,20.906396484374998,9.511059209695746,5.810275738940687,161.83690651360678,9.473725907600098,5.601050810983688,11.49902366656781,0.0,0.0,6.093240070938415,0.0,13.40496916666429,0.0,0.0,38.821851782156486,32.75548471369488,44.25541889249662,0.0,14.268263091671919,18.227201054309692,0.0,8.610431982592468,0.0,65.40010772437623,20.13718479450234,23.762552697081826,0.0,11.49902366656781,9.473725907600098,4.794537184071822,11.49902366656781,12.133960983371278,40.441907659016906,6.4208216229260096,0.0,58.94168678216353,18.19910120538483,0.0,0.0,0.0,42.010000000000005,0.0,4.794537184071822,0.0,11.694290881922104,11.49902366656781,50.75707241815219,12.133960983371278,17.419255042435033,25.98020853630447,18.15269039067748,9.473725907600098,15.416791316848133,1.4363213997018556,12.557380165028976,0.0,0.8249169704040531,1.1919106256164338,5.729999809343695,4.958197448809511,10.378676448865635,1.7558058153817084,0.65,26.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,6.0,9.0,0.0,0.0,0.0,2.0,5.2961000000000045,107.62000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500008-45-7,O=C(Nc1c(cc(cc1C)Cl)C(=O)NC)c3cc(nn3(c2ncccc2Cl))Br,7.619641972,13.004829931972788,-0.4902821869488527,13.004829931972788,0.1848904006046863,0.5810425963795017,483.153,469.04100000000005,480.97079214800004,144.0,0.0,0.2740379333775388,-0.3550439638934066,0.3550439638934066,0.2740379333775388,1.1785714285714286,1.9285714285714286,2.607142857142857,2.046823522382107,1083.8330730069285,20.42192077295136,14.756132401593037,17.853986832744653,13.311769505687858,8.015213689555138,9.564140905130945,5.751432839318965,7.407546118281387,3.8623704088959596,4.763125843856789,2.6089951094547357,3.458790664075827,-2.4199999999999995,1905465.314411688,20.31775754729731,8.29937512281869,4.035753325202577,178.72909005382715,10.633577208012662,10.297124013832342,5.817862777835028,0.0,11.814359458703011,0.0,9.589074368143644,9.665781456092393,5.098681808301038,0.0,23.20187978046503,52.68260086318341,24.333515936493203,16.273471080121883,9.589074368143644,56.633569411800956,0.0,20.08125186839976,0.0,6.923737199690624,12.36446058668352,67.99797253863011,0.0,5.817862777835028,10.633577208012662,5.687386274683562,0.0,39.13182367841438,33.62649470577363,0.0,6.923737199690624,26.409905346386097,41.131874932905006,10.045266627482652,5.817862777835028,0.0,88.91000000000001,5.907179729351506,9.589074368143644,0.0,17.16455921589696,31.71716319068212,0.0,23.862209054745595,31.31968197668853,0.0,36.64618143521026,23.20187978046503,1.755332218792867,15.52907016869964,29.41143952668303,10.270970958771734,1.4275193601102996,-0.5572005776343776,8.008392208239195,1.5471386583661113,1.7467926954732511,1.4994336713871346,0.1111111111111111,28.0,2.0,7.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,2.0,10.0,4.0,0.0,0.0,0.0,3.0,4.256920000000003,111.60140000000001,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698-60-8,O=C1C(=C(N)C=NN1c2ccccc2)Cl,3.225113398,11.678522297808012,-0.4140123456790119,11.678522297808012,0.005691609977324319,0.7933823099108368,221.64700000000005,213.583,221.035589556,76.0,0.0,0.29187544116138525,-0.3960485313377385,0.3960485313377385,0.29187544116138525,1.2666666666666666,1.9333333333333333,2.6,2.660282009411021,536.1089189358535,10.836498814253964,7.722091838800388,8.478020784818844,7.198377302757662,4.286552738696249,4.664517211705477,2.966398658697859,3.344363131707086,1.94663637466761,2.3265213653574994,1.1986165804857227,1.3274657441704978,-1.8099999999999996,3255.848303310808,9.733912004652456,3.744477633359755,1.7121178631944634,90.91089736639222,5.733667477162185,5.022633313741326,0.0,0.0,5.559266895052007,0.0,4.794537184071822,0.0,9.780484743446223,0.0,29.800041095617345,12.13273413692322,0.0,17.5716161209802,0.0,17.28832616491608,0.0,9.780484743446223,0.0,0.0,5.733667477162185,51.90511630678628,0.0,5.687386274683562,11.29293437221419,5.687386274683562,0.0,11.600939890232516,9.780484743446223,0.0,0.0,0.0,41.32321609799295,5.022633313741326,5.687386274683562,0.0,60.910000000000004,5.559266895052007,4.794537184071822,0.0,10.710019588424888,5.687386274683562,0.0,10.878646506758262,12.13273413692322,18.19910120538483,5.098681808301038,17.3346073673947,1.207037037037037,5.734369960947341,11.678522297808012,3.897919501133787,5.891429988662132,0.0,9.010628621819098,1.3578703703703705,0.0,0.0,0.0,15.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,1.4680999999999997,59.25640000000001,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1897-45-6,N#Cc1c(c(C#N)c(c(c1Cl)Cl)Cl)Cl,6.692324577999999,8.704536407155455,-0.07462962962962916,8.704536407155455,0.03626543209876498,0.5249703621195863,265.914,265.914,263.88155872,70.0,0.0,0.10237867887400381,-0.1923229001143206,0.1923229001143206,0.10237867887400381,0.6428571428571429,1.0,1.2857142857142858,3.7817196239994977,440.5804759440678,10.878315177510851,6.406285083036823,9.430000867110643,6.540111220059326,3.2031425415184116,4.715000433555321,2.229535743768433,3.741393635805343,1.486982078692391,3.1923040691486455,0.8298680485500367,1.899925919328703,-0.6399999999999997,1177.3115965560655,11.434850299401196,4.255635544020216,1.6287921069730855,100.15951161875428,0.0,12.138442625584547,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476973,0.0,46.40375956093006,0.0,0.0,31.217436238359298,0.0,46.40375956093006,10.523783109476973,0.0,0.0,0.0,0.0,31.217436238359298,0.0,12.138442625584547,0.0,0.0,0.0,46.40375956093006,0.0,0.0,22.66222573506152,11.126902983393991,0.0,20.090533254965305,0.0,0.0,47.58,0.0,0.0,0.0,31.217436238359298,0.0,0.0,0.0,12.138442625584547,0.0,0.0,56.92754267040704,0.0,22.811976568405136,0.0,17.220708616780048,-0.08466049382715957,0.0,3.4964197530864194,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.04356,55.912000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921-88-2,n1c(OP(OCC)(OCC)=S)c(cc(c1Cl)Cl)Cl,9.544811912,5.9376562106324,-2.918478835978836,5.9376562106324,0.05212962962963008,0.5483413192652408,350.5909999999999,339.50299999999993,348.926283882,102.0,0.0,0.38135594339529894,-0.4039620319976707,0.4039620319976707,0.38135594339529894,1.1666666666666667,1.7222222222222223,2.2222222222222223,3.006125183376143,464.61623687665036,13.759148545064338,9.65287760344577,13.63158821342878,8.414832660707775,5.017495294338298,8.707427315056757,2.9220285818707183,7.029481865631416,1.6272346318388387,4.972432894378644,1.004627071683545,3.594529410295998,0.38999999999999985,6946.3582813383655,16.44437737901033,7.246563253264823,4.494247868158743,125.74118203040852,4.5237471617118175,5.022633313741326,5.153109816892792,5.879988336435371,0.0,6.718607232363179,9.047494323423635,0.0,4.9839785209472085,0.0,34.802819670697545,19.913841467842857,11.806856088638648,18.23639724276716,13.571241485135452,53.328282991699375,0.0,4.9839785209472085,0.0,13.847474399381248,13.213763929025836,21.264743512837057,0.0,5.879988336435371,4.5237471617118175,0.0,5.879988336435371,41.52142690306073,18.197742449973045,20.85435041206228,0.0,13.847474399381248,6.06636706846161,15.198376444375445,0.0,0.0,40.58,6.718607232363179,0.0,0.0,21.078364780810816,13.213763929025836,0.0,6.06636706846161,13.847474399381248,0.0,4.9839785209472085,60.18091724447165,16.056113473167045,22.674650170767894,3.9021974993701187,0.4988730368690699,0.0,0.05212962962963008,1.421966805240615,0.0,1.3662916071778506,0.0,0.4444444444444444,18.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,9.0,6.0,0.0,0.0,0.0,1.0,4.718100000000002,77.43200000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598-13-0,n1c(OP(OC)(OC)=S)c(cc(c1Cl)Cl)Cl,8.730432331,5.851275825144872,-2.880284391534391,5.851275825144872,0.030648148148148646,0.6201560740988898,322.53700000000003,315.481,320.894983754,90.0,0.0,0.38083090129684155,-0.403974322832745,0.403974322832745,0.38083090129684155,1.1875,1.75,2.25,3.0637668536422646,437.130381956355,12.344934982691242,8.238664041072676,12.217374651055684,7.414832660707777,3.842428043703304,7.532360064421763,2.4516277946040423,6.772980042210639,1.5000215715747978,4.852765372552762,0.7474980768722234,2.190686893828358,0.38999999999999985,2823.240266327286,14.451012812690665,5.825051429183495,3.4390451966850444,113.0112978016153,13.571241485135452,5.022633313741326,5.153109816892792,5.879988336435371,0.0,6.718607232363179,0.0,0.0,4.9839785209472085,0.0,34.802819670697545,6.06636706846161,26.026451171193713,5.022633313741326,13.571241485135452,53.328282991699375,0.0,4.9839785209472085,0.0,0.0,14.219595082555067,21.264743512837057,0.0,5.879988336435371,4.5237471617118175,0.0,5.879988336435371,41.52142690306073,19.203573603502274,20.85435041206228,0.0,0.0,6.06636706846161,15.198376444375445,0.0,0.0,40.58,6.718607232363179,0.0,0.0,21.078364780810816,0.0,0.0,20.285962151016676,0.0,0.0,4.9839785209472085,60.18091724447165,15.10778013983371,22.270117350438117,3.8336033950617283,0.4673146573444207,0.0,0.030648148148148646,1.4015586419753088,0.0,-2.880284391534391,2.7414842809551807,0.2857142857142857,16.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,3.9379000000000017,68.19800000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143807-66-3,O=C(NN(C(=O)c1cc(cc(c1)C)C)C(C)(C)C)c3ccc2OCCCc2c3C,2.882874593,13.27158838479275,-0.5876806185437145,13.27158838479275,0.22537370349374286,0.7619566953305541,394.5150000000002,364.27500000000015,394.22564281999996,154.0,0.0,0.27230076872322184,-0.49328782954763833,0.49328782954763833,0.27230076872322184,1.0344827586206897,1.6896551724137931,2.310344827586207,1.9144734942952724,937.0786251035553,21.34457050376173,18.18003015639932,18.18003015639932,13.5744059661093,10.068155764225654,10.068155764225654,8.795526805011756,8.795526805011756,5.184678563809415,5.184678563809415,3.7670933178030075,3.7670933178030075,-2.819999999999999,1999269.360788758,20.902542551910788,7.895925514896012,4.443438736398102,172.5783928484319,4.736862953800049,5.749511833283905,0.0,0.0,11.814359458703011,0.0,15.01486576525403,5.008912523954532,0.0,0.0,17.193270051855603,89.77643770123619,11.126902983393991,12.145807216896262,14.325937321943693,11.814359458703011,0.0,10.434703921064916,0.0,59.922991696379114,6.606881964512918,63.71254429249002,0.0,5.749511833283905,10.162654350910433,0.0,5.749511833283905,0.0,28.969079199553807,6.4208216229260096,20.771211599071872,70.1618165403235,30.33183534230805,0.0,0.0,0.0,58.64,5.538925252383345,9.589074368143644,0.0,11.814359458703011,17.73378494790691,40.84496104592391,5.008912523954532,6.06636706846161,65.80789147199017,5.425791397110385,4.736862953800049,5.696564036649958,0.0,26.403799505352083,1.4294990866717057,7.415545391598367,0.3374164225875542,9.34651427641181,1.8382888574138816,12.28237242331464,0.0,0.4166666666666667,29.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,3.0,4.522560000000004,114.29970000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031756-98-5,O=C(Nc1c(cc(cc1Br)Cl)C(=O)NC(C)C2CC2)c4cc(nn4(c3ncccc3Cl))Br,6.871205247000001,13.236100508104474,-0.5025615184345333,13.236100508104474,0.03471562052994481,0.36932538171927953,602.1140000000003,584.9780000000003,598.9126043440001,166.0,0.0,0.27406032831269933,-0.3492401571585788,0.3492401571585788,0.27406032831269933,1.1875,1.9375,2.625,1.6719305283247976,1212.8958412393733,22.990834873703704,16.703010975354616,21.386861945620932,15.24009119841586,9.720051244105251,12.06197672923841,7.436800394562145,9.947250572699087,5.077896858286904,6.604070310224334,3.264518163399093,4.750889078607563,-1.9399999999999995,20817874.12196164,23.226004064545247,9.506394998079676,5.0069053608324,210.68563284912906,10.633577208012662,10.297124013832342,5.817862777835028,0.0,11.814359458703011,0.0,9.589074368143644,9.665781456092393,5.098681808301038,0.0,23.20187978046503,81.80864256144918,27.800404298796387,16.273471080121883,9.589074368143644,72.5635133097503,0.0,20.08125186839976,5.917906046161393,25.807221274690605,5.316788604006331,66.90724056276552,0.0,5.817862777835028,10.633577208012662,5.687386274683562,0.0,55.06176757636373,32.6206635522444,0.0,5.917906046161393,40.61183430023174,45.604594448737416,10.045266627482652,5.817862777835028,0.0,88.91000000000001,5.907179729351506,9.589074368143644,0.0,23.206400045044923,36.54433726097893,12.841643245852019,10.748170003606795,30.462311845459517,6.923737199690624,52.57612533315961,23.20187978046503,2.235982366843959,19.14312015863048,30.428286038792752,10.776791039797704,0.7353179021094036,-0.03384821308595287,8.051359766122948,3.7462282868131416,1.9723182095311182,0.0,0.23809523809523808,32.0,2.0,7.0,1.0,0.0,1.0,1.0,2.0,3.0,5.0,2.0,11.0,6.0,1.0,0.0,1.0,4.0,5.879700000000003,130.82639999999998,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39515-40-7,N#CC(OC(=O)C1C(C=C(C)C)C1(C)(C))c3cccc(Oc2ccccc2)c3,8.940897302,12.697586180337353,-0.9624292433022601,12.697586180337353,0.14620271407515428,0.471002922108967,375.4680000000001,350.26800000000014,375.18344366,144.0,0.0,0.31128371215837264,-0.45737081541460906,0.45737081541460906,0.31128371215837264,1.1071428571428572,1.7857142857142858,2.4285714285714284,1.7214814947399868,920.3664893126435,20.31119030894212,16.677511966356686,16.677511966356686,13.323735633975273,9.406573920877642,9.406573920877642,8.002468980713179,8.002468980713179,5.1685176191083535,5.1685176191083535,3.5221658649515737,3.5221658649515737,-3.0599999999999987,2171247.0323573537,19.694708557993263,7.8975948800516775,4.255482205059218,165.953560753133,9.473725907600098,17.568244979360085,0.0,6.103966387748303,0.0,5.969305287951849,4.794537184071822,0.0,5.261891554738487,0.0,55.82843437859245,49.44583918878586,5.563451491696996,5.917906046161393,14.268263091671919,5.969305287951849,5.261891554738487,0.0,17.250802561719567,33.7989151865108,0.0,71.80987974475464,0.0,17.568244979360085,4.736862953800049,0.0,11.49902366656781,0.0,5.969305287951849,9.53140013787187,28.581915429250326,39.36236667820779,66.24642825305764,0.0,0.0,0.0,59.31999999999999,6.103966387748303,10.056428738810308,0.0,23.220107849671418,17.062475158264807,0.0,5.573104530069267,18.19910120538483,50.245676810150904,25.992715819007405,9.473725907600098,11.392119685135558,0.0,12.697586180337353,9.57262800954991,1.6292338803228608,0.8992024334300629,18.59177548363007,1.1502987026868692,8.15048895824065,0.0,0.3333333333333333,28.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,0.0,4.0,6.0,1.0,0.0,1.0,3.0,5.825180000000006,107.59600000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
